			DocID: 53 <TITLE> Freq=(46) Rank: 10.0  TF-IDF=(0.0), DocID: 54 <TITLE> Freq=(46) Rank: 10.0  TF-IDF=(0.0), DocID: 55 <TITLE> Freq=(183) Rank: 10.0  TF-IDF=(0.0), DocID: 56 <TITLE> Freq=(183) Rank: 10.0  TF-IDF=(0.0), DocID: 57 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 58 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 59 <TITLE> Freq=(142) Rank: 10.0  TF-IDF=(0.0), DocID: 50 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0), DocID: 51 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0), DocID: 52 <TEXT> Freq=(182) Rank: 0.0  TF-IDF=(0.0)
roberts			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
robert  48			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
robinson			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
robo-cup			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
robohub  4			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
robohub  853			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
robot			DocID: 55 <TEXT> Freq=(9) Rank: 1.242889383179012  TF-IDF=(6.238324625039508), DocID: 56 <TEXT> Freq=(9) Rank: 1.242889383179012  TF-IDF=(6.238324625039508), DocID: 57 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 58 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 59 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453)
robotics			DocID: 55 <TEXT> Freq=(3) Rank: 0.331530733660786  TF-IDF=(0.6694306539426294), DocID: 56 <TEXT> Freq=(3) Rank: 0.331530733660786  TF-IDF=(0.6694306539426294), DocID: 57 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 58 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 59 <TEXT> Freq=(1) Rank: 0.22725258857626168  TF-IDF=(0.22314355131420976), DocID: 50 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976), DocID: 51 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976), DocID: 52 <TEXT> Freq=(1) Rank: 0.19619289497310297  TF-IDF=(0.22314355131420976)
robotics  48			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
robotics  935			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
robots			DocID: 55 <TEXT> Freq=(5) Rank: 2.6653282459191465  TF-IDF=(8.047189562170502), DocID: 56 <TEXT> Freq=(5) Rank: 2.6653282459191465  TF-IDF=(8.047189562170502)
robot  191			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
robot  21703			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rochester			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rod			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
roger			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
role			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rong  47			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rong  69			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rook			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
room			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
roots			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rosasco			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rosenbloom			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rosenblueth			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
ross			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rossi			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
rossum's			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rote			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
roth			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
roughly			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rss			DocID: 57 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 58 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 59 <TEXT> Freq=(1) Rank: 0.5202321314159015  TF-IDF=(0.5108256237659907), DocID: 50 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 51 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907), DocID: 52 <TEXT> Freq=(1) Rank: 0.4491295283365368  TF-IDF=(0.5108256237659907)
rudi			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rudin			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rudolf			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rule			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rule-based			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
rules			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
ruml			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
running			DocID: 57 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 58 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 59 <TEXT> Freq=(1) Rank: 0.7059110161098981  TF-IDF=(0.6931471805599453), DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453)
ruslan			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
ruslan  57			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
russell			DocID: 55 <TEXT> Freq=(2) Rank: 0.9125091571170186  TF-IDF=(1.3862943611198906), DocID: 56 <TEXT> Freq=(2) Rank: 0.9125091571170186  TF-IDF=(1.3862943611198906), DocID: 50 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 51 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 52 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453)
russell tarski			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
ryan			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rätsch			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
ré			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
rémi  43			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
s   39			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
s   40			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
s   42			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
s   46			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
s   52			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
s   60			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
sabharwal			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
sacerdoti			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
safety  22			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
safety  23			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
said			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
saint			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
salakhutdinov			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
salary tweet			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
saligrama			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
samek			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
samples			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
samuel			DocID: 55 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006), DocID: 56 <TEXT> Freq=(2) Rank: 2.118780648751992  TF-IDF=(3.2188758248682006)
samuel's			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
samuel  63			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
samy  47			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
san			DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 50 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 51 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 52 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453)
sandholm			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
sanghavi			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
sanity			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
sarit  53			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
satinder  50			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
satisficing			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
satisfy			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
sato			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
saudi			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
save			DocID: 57 <TEXT> Freq=(3) Rank: 0.7732289535616479  TF-IDF=(1.5324768712979722), DocID: 58 <TEXT> Freq=(3) Rank: 0.7732289535616479  TF-IDF=(1.5324768712979722), DocID: 59 <TEXT> Freq=(3) Rank: 0.7732289535616479  TF-IDF=(1.5324768712979722), DocID: 50 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814), DocID: 51 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814), DocID: 52 <TEXT> Freq=(2) Rank: 0.6239593968822623  TF-IDF=(1.0216512475319814)
saw			DocID: 55 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 56 <TEXT> Freq=(1) Rank: 0.6800818216064315  TF-IDF=(0.6931471805599453), DocID: 50 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 51 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453), DocID: 52 <TEXT> Freq=(1) Rank: 0.6094307955375805  TF-IDF=(0.6931471805599453)
says			DocID: 50 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 51 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722), DocID: 52 <TEXT> Freq=(2) Rank: 1.470619541971128  TF-IDF=(2.4079456086518722)
scalable			DocID: 57 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 58 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361), DocID: 59 <TEXT> Freq=(1) Rank: 1.2261431475257998  TF-IDF=(1.2039728043259361)
scale			DocID: 57 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722), DocID: 58 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722), DocID: 59 <TEXT> Freq=(2) Rank: 1.6248838186157863  TF-IDF=(2.4079456086518722)
scans			DocID: 53 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003), DocID: 54 <TEXT> Freq=(1) Rank: 2.00587848742178  TF-IDF=(1.6094379124341003)
scarcely			DocID: 50 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 51 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361), DocID: 52 <TEXT> Freq=(1) Rank: 1.0585603238741175  TF-IDF=(1.2039728043259361)
schank			DocID: 55 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003), DocID: 56 <TEXT> Freq=(1) Rank: 1.5791010884101484  TF-IDF=(1.6094379124341003)
